가공식품,(주)크리스탈와인컬렉션,에곤 뮬러 샤르초프베르거 카비넷,EGON MULLER SCHARZHOFBERGER KABINETT,과실주,EGON MULLER,2023-08-31,2022-03-07 ~ ,독일,프랑스
가공식품,(주)주당부리,팝꽃,FLAVOR POPCORN,과자,"MIANYANG CORNDO FOOD CO.,LTD",2023-08-31,2023-08-05 ~ 2024-06-04,중국,중국
가공식품,(주)이마트,사치마 오리지널,사치마 오리지널,과자,"HURNG FUR FOODS FACTORY CO.,LTD.",2023-08-31,2023-08-11 ~ 2024-08-10,대만,대만
가공식품,비노이스타,막사네 레 꺄티에,MARSANNAY LES QUARTIERS,과실주,GAEC SIRUGUE PERE ET FILS,2023-08-31,-,프랑스,프랑스
가공식품,주식회사 신세계엘앤비,샤또 브란 깡뜨냑,CHATEAU BRANE CANTENAC,과실주,SOCIETE VITICOLE HENRI LURTON,2023-08-31,-,프랑스,프랑스
가공식품,예스통상(주),"카스테이블워터 크래커 1,500g",CARR&#39;S TABLE WATER,과자,UNITED BISCUITS,2023-08-31, ~ 2024-06-22,영국,영국
가공식품,주식회사 신세계엘앤비,시에라 칸따브리아 리제르바,SIERRA CANTABRIA RESERVA,과실주,"SIERRA CANTABRIA, S.A.",2023-08-31,-,스페인,스페인
가공식품,(주)댓와인,"도멘 삐에르 지라르댕, 뿔리니 몽라쉐 프리미에 크뤼 레 폴라티에","DOMAINE PIERRE GIRARDIN, PULIGNY MONTRACHET PREMIERE CRU LES FOLATIERES",과실주,PIERRE VINCENT GIRARDIN,2023-08-31,2023-03-10 ~ ,프랑스,프랑스
가공식품,예스통상(주),카스 테이블워터 페퍼 크래커,CARR&#39;S TABLE WATER BLACK PEPPER,과자,UNITED BISCUITS,2023-08-31, ~ 2024-05-18,영국,영국
가공식품,주식회사 레뱅,라르 데 오로 셀렉시옹,LAR DE ORO SELECCION,과실주,BODEGAS LOPEZ MORENAS S.L,2023-08-31,2023-06-28 ~ ,스페인,스페인
가공식품,골드브릿지와인,샤르도네 레 프레미스,CHARDONNAY LES PREMICES,과실주,SOCIETE CIVILE VITICOLE BAUD PERE ET FILS,2023-08-31,-,프랑스,프랑스
가공식품,주식회사 레뱅,라르 데 오로 그랑 셀렉시옹,LAR DE ORO GRAN SELECCION,과실주,BODEGAS LOPEZ MORENAS S.L,2023-08-31,2023-06-27 ~ ,스페인,스페인
가공식품,한우물식품,김부각 기가막혀,KIMBUGAK SEAWEED RICE CAKE ORIGINAL FLAVOR 50G,과자,HANUMULFOOD,2023-08-31, ~ 2024-03-26,대한민국,베트남
가공식품,(주)아영에프비씨,파이퍼 하이직 에센셜 (750mL) (12%) (L230098),PIPER-HEIDSIECK ESSENTIEL,과실주,COMPAGNIE CHAMPENOISE PH-CH.PIPER HEIDSIECK,2023-08-31,-,프랑스,프랑스
가공식품,(주)아영에프비씨,파이퍼 하이직 뀌베 브뤼 (375mL) (12%) (L220185),PIPER-HEIDSIECK CHAMPAGNE,과실주,COMPAGNIE CHAMPENOISE PH-CH.PIPER HEIDSIECK,2023-08-31,-,프랑스,프랑스
가공식품,(주)코스트코코리아,그린어니언 크래커스 (#617025),GREEN ONION CRACKERS,과자,"CHANG JEN FOOD CO.,LTD",2023-08-31,2023-07-19 ~ 2024-07-18,대만,대만
가공식품,나라셀라 주식회사,샤또 오존,CHATEAU AUSONE,과실주,CHATEAU AUSONE SCEA.,2023-08-31,2022-07-21 ~ ,프랑스,프랑스
가공식품,비네센코리아 주식회사,시드르 부쉐 바이오,VALOERANCE CIDRE BOUCHE BIO,과실주,LES CELLIERS ASSOCIES,2023-08-31,2022-08-25 ~ ,프랑스,프랑스
가공식품,나라셀라 주식회사,샤또 라 미숑 오 브리옹,CHATEAU LA MISSION HAUT BRION,과실주,CHATEAU LA MISSION HAUT-BRION,2023-08-31,2022-05-09 ~ ,프랑스,프랑스
가공식품,빈앤크루 주식회사,샤토 프랑 꾸플레,CHATEAU FRANC COUPLET,과실주,EARL CHATEAU FRANC COUPLET,2023-08-31,-,프랑스,프랑스
가공식품,주식회사 에스에이치글로벌코리아,고소한 쌀과자,고소한 쌀과자,과자,NEW RICE JOINT STOCK COMPANY,2023-08-31,2023-08-06 ~ 2024-08-05,베트남,베트남
가공식품,(주)비노쿠스,록 당글라드 레세르바 에스페시알,ROC D&#39;ANGLADE RESERVA ESPECIAL,과실주,ROC D&#39;ANGLADE,2023-08-31,-,프랑스,프랑스
가공식품,(주)아영에프비씨,마쎄리아 도피오 파쏘 뀌베 16 (16%) (L23/060),MASSERIA DOPPIO PASSO CUVEE 16,과실주,CASA VINICOLA BOTTER CARLO &amp; C. S.P.A.,2023-08-31,-,이탈리아,이탈리아
가공식품,신동와인(주),샤또 로장 가시(L22-36),CHATEAU RAUZAN GASSIES,과실주,SCI DU CHATEAU RAUZAN GASSIES,2023-08-31,-,프랑스,프랑스
가공식품,매크로통상(주),프리토스 오리지날 콘 칩 (311.8g),FRITOS ORIGINAL CORN CHIPS,과자,"FRITO-LAY, INC.",2023-08-31,2023-07-01 ~ 2024-01-31,미국,미국
가공식품,나라셀라 주식회사,샤또 페트뤼스,CHATEAU PETRUS,과실주,PETRUS,2023-08-31,2022-05-31 ~ ,프랑스,프랑스
가공식품,매크로통상(주),스마트푸드 화이트 체다치즈맛 팝콘,SMARTFOOD WHITE CHEDDAR POPCORN,과자,"FRITO-LAY, INC.",2023-08-31,2023-07-01 ~ 2024-01-31,미국,미국
가공식품,나라셀라 주식회사,샤또 마고 20,CHATEAU MARGAUX,과실주,CHATEAU MARGAUX,2023-08-31,2022-07-04 ~ ,프랑스,프랑스
가공식품,에노테카코리아(주),아르테 리제르바 카베르네 소비뇽,ARTE RESERVA CABERNET SAUVIGNON,과실주,VINA MAOLA S.P.A,2023-08-31,-,칠레,칠레
가공식품,(주)비노쿠스,샤르뱅 샤또네프-뒤-파프,CHATEAUNEUF DU PAPE,과실주,CHARVIN G &amp; FILS,2023-08-31,2023-06-30 ~ ,프랑스,프랑스
가공식품,(주)비노쿠스,샤르뱅 아 꼬떼,A COTE,과실주,CHARVIN G &amp; FILS,2023-08-31,2023-03-07 ~ ,프랑스,프랑스
가공식품,(주)비노쿠스,샤르뱅 꼬드 뒤 론,COTES DU RHONE,과실주,CHARVIN G &amp; FILS,2023-08-31,2023-03-07 ~ ,프랑스,프랑스
가공식품,(주)가나트레이딩,파스칼도께 샹 리브흐 프리미에크뤼,PASCAL DOQUET CHAMPS LIBRES PREMIER CRU,과실주,PASCAL DOQUET SAS,2023-08-31,-,프랑스,프랑스
가공식품,에노테카코리아(주),아르테 리제르바 샤르도네,ARTE RESERVA CHARDONNAY,과실주,VINA MAOLA S.P.A,2023-08-31,-,칠레,칠레
가공식품,주식회사 에이엘,파스쿠아 이데아리스타 로제 (12.5%),PASQUA IDEALYSTA ROSATO,과실주,PASQUA VIGNETI E CANTINE S.P.A,2023-08-31,-,이탈리아,이탈리아
가공식품,주식회사 에이엘,파스쿠아 이데아리스타 샤도네이 피아노 (12.5%),PASQUA IDEALYSTA CHARDONNAY FIANO,과실주,PASQUA VIGNETI E CANTINE S.P.A,2023-08-31,-,이탈리아,이탈리아
가공식품,주식회사 신세계엘앤비,부르노 지아코사 바르바레스코 라바야,BRUNO GIACOSA BARBARESCO RABAJA,과실주,GIACOSA BRUNO SAS DI BRUNA GIACOSA E C.,2023-08-31,-,이탈리아,이탈리아
가공식품,비네센코리아 주식회사,마리 플래장스 불도저 펫낫,MARIE PLAISANCE BULLDOZER PETNAT,과실주,EARL DES VIGNOBLES MERILLIER,2023-08-31,2022-09-16 ~ ,프랑스,프랑스
가공식품,주식회사 씨알트레이딩,콘 바르바스 로 로코,CON BARBAS Y A LO LOCO,과실주,ANTONI CARBO GALIMANY,2023-08-31,-,스페인,스페인
가공식품,머천트인터내셔널,제스토스,ZESTOS,과실주,DOMAINE DES DEUX MOULINS,2023-08-31,-,프랑스,프랑스
가공식품,머천트인터내셔널,허슈트 블랑,HIRSUTE (BLANC),과실주,SAS LES EQUILIBRISTES,2023-08-31,-,프랑스,프랑스
가공식품,머천트인터내셔널,픽풀,PICPOUL,과실주,P.M. PAGES BRIDAU,2023-08-31,-,프랑스,프랑스
가공식품,머천트인터내셔널,세레스,SERES,과실주,SOCIETE DU DOMAINE DU CHATEAU DE CARAGUILHES,2023-08-31,-,프랑스,프랑스
가공식품,머천트인터내셔널,허슈트,HIRSUTE,과실주,SAS LES EQUILIBRISTES,2023-08-31,-,프랑스,프랑스
가공식품,머천트인터내셔널,볼류트,VOLUTE,과실주,SCEA LES VINS DE LA MADONE - GILLES BONNEFOY,2023-08-31,-,프랑스,프랑스
가공식품,(주)루벵코리아,꼬뜨 뒤 론,COTES DU RHONE,과실주,A.CLAPE S.C.E.A.,2023-08-31,-,프랑스,프랑스
가공식품,(주)문도비노,마운트 릴리 리슬링 (12%),MOUNT RILEY RIESLING,과실주,MOUNT RILEY WINES LIMITED,2023-08-31,-,뉴질랜드,뉴질랜드
가공식품,(주)루벵코리아,꼬르나스 르네상스,CORNAS RENAISSANCE,과실주,A.CLAPE S.C.E.A.,2023-08-31,-,프랑스,프랑스
가공식품,(주)루벵코리아,꼬르나스,CORNAS,과실주,A.CLAPE S.C.E.A.,2023-08-31,-,프랑스,프랑스
가공식품,(주)카나와인,토마스 페르세발 아트 떼르,THOMAS PERSEVAL ART TERRE,과실주,EARL JEAN ET THOMAS PERSEVAL,2023-08-31,2017-08-28 ~ ,프랑스,프랑스
가공식품,(주)엘비,로멘 뒤베르네 꼬뜨 뒤 론 비에유 비뉴,ROMAIN DUVERNAY COTES DU RHONE VIEILLES VIGNES,과실주,NEWRHONE MILLESIMES,2023-08-31,-,프랑스,프랑스
가공식품,호메오와인갤러리 주식회사,블랑 드 블랑 샤르도네 브륏 네추럴 (12%) (750 mL) [ ND080322 ],CHAMPAGNE BEAUGRAND BLANC DE BLANCS CHARDONNAY BRUT NATURE,과실주,SCEA BEAUGRAND DENISET,2023-08-31,-,프랑스,프랑스
가공식품,(주)와이넬,레 베르트랑 보졸레 랑티니,LES BERTRAND BEAUJOLAIS LANTIGNIE,과실주,LES BERTRAND,2023-08-31,-,프랑스,프랑스
가공식품,(주)와이넬,레 베르트랑 모르공 아이론,LES BERTRAND MORGON IRON,과실주,LES BERTRAND,2023-08-31,-,프랑스,프랑스
가공식품,호메오와인갤러리 주식회사,뀌베 리저브 2014 브륏 (12%) (2014) (750 mL) [ M14080322 ],CHAMPAGNE BEAUGRAND CUVEE RESERVE BRUT,과실주,SCEA BEAUGRAND DENISET,2023-08-31,-,프랑스,프랑스
가공식품,나라셀라 주식회사,샴페인 쟈크 데프랑 브뤼 밀레짐 04,CHAMPAGNE JACQUES DEFRANCE BRUT MILLESIME,과실주,CHAMPAGNE JACQUES DEFRANCE,2023-08-31,2005-01-20 ~ ,프랑스,프랑스
가공식품,주식회사 레뱅,레 세레 누오베 델 오르넬라이아,LE SERRE NUOVE DELL&#39; ORNELLAIA,과실주,ORNELLAIA E MASSETO SOCIETA AGRICOLA SRL,2023-08-31,-,이탈리아,프랑스
가공식품,미성패밀리주식회사,감자칩 사워크림 &amp; 어니언,POTATO CRISPS SOUR CREAM &amp; ONION,과자,ORIENTAL FOOD INDUSTRIES SDN BHD,2023-08-31, ~ 2024-07-24,말레이시아,말레이시아
가공식품,(주)아리랑지에프,크리스피롤 12곡,GRAIN PLUS 12 CRISPY ROLL,과자,TSANG LIN INDUSTRIES (M) SDN BHD.,2023-08-31,2023-08-04 ~ 2024-08-03,말레이시아,말레이시아
가공식품,주식회사 선민에프앤비,토르세티 알 부로,TORCETTI AL BURRO,과자,DE MORI SRL,2023-08-31, ~ 2024-06-27,이탈리아,이탈리아
가공식품,주식회사 선민에프앤비,토르세티 알 카카오,TORCETTI AL CACAO,과자,DE MORI SRL,2023-08-31, ~ 2024-06-26,이탈리아,이탈리아
가공식품,(주)비티스,샤또 드 보흐가르 푸이 퓌세 레 비뉴 블랑슈 (13%),CHATEAU DE BEAUREGARD POUILLY FUISSE LES VIGNES BLANCHES,과실주,SOCIETE CIVILE DU CHATEAU DE BEAUREGARD,2023-08-31,2008-10-28 ~ ,프랑스,프랑스
가공식품,영흥식품(주),엘사보르 칠리향 나쵸칩,EL SABOR CHILI FLAVOR NACHO CHIPS,과자,EL SABOR MEXICAN FOODS SA,2023-08-31,2023-07-03 ~ 2024-03-29,그리스,그리스
가공식품,주식회사 비노폴리오,갭 패밀리 빈야즈 샤도네이 (13%),GABB FAMILY VINEYARDS CHARDONNAY,과실주,JOURNEYS END BRANDS (PTY) LTD.,2023-08-31,-,남아프리카 공화국,남아프리카 공화국
가공식품,(주)제이와인컴퍼니,시두리 산타 바바라 피노누아,SIDURI SANTA BARBARA PINOT NOIR,과실주,"JACKSON FAMILY WINES, INC",2023-08-31,2022-08-17 ~ ,미국,미국
가공식품,(주)제이와인컴퍼니,시두리 산타리타 힐즈 피노누아,SIDURI STA. RITA HILLS PINOT NOIR,과실주,JACKSON FAMILY WINES INC DBA LA CREMA ESTATE AT SARALEE&#39;S VINEYARD,2023-08-31,2021-08-06 ~ ,미국,미국
가공식품,주식회사 하나피아,솔트치즈 비스킷,SALTCHEESE CRACKERS BISCUITS,과자,PT.SERENA INDOPANGAN INDUSTRI,2023-08-31, ~ 2024-07-24,인도네시아,인도네시아
가공식품,이룸무역,500 차카니,500 차카니,과자,PT. TANRA JAYA,2023-08-31, ~ 2024-07-26,인도네시아,인도네시아
가공식품,제이제이 인터내셔널,감원 게알맛 잠두콩 스낵,CRAB ROE FLAVOR BROAD BEANS,과자,"GANYUAN FOODS  CO.,LTD",2023-08-31,2023-07-05 ~ 2024-07-04,중국,중국
가공식품,(주)다인인터내셔널,게메즈 에낙 스파이시 레벨3,GEMEZ ENAAK EXTRA SPICY LEVEL3,과자,"PT.SIANTAR TOP, TBK",2023-08-31,2023-07-30 ~ 2024-07-30,인도네시아,인도네시아
가공식품,(주)삼경에프에스,크라시에 케이크야상,WHIP CAKEYASAN,당류가공품,"KRACIE FOODS,LTD FUKUCHIYAMA FACTORY",2023-08-31,2023-07-21 ~ 2024-12-01,일본,일본
가공식품,제이제이 인터내셔널,감원 게알맛 해바라기 씨 스낵,CRAB ROE FLAVOR SUNFLOWER SEEDS,과자,"GANYUAN FOODS  CO.,LTD",2023-08-31,2023-07-05 ~ 2024-07-04,중국,중국
가공식품,(주)삼경에프에스,무기파 바닐라향,TWO PACK MUGIFA,과자,TAKEDA HONSYA CO LTD,2023-08-31,2023-07-14 ~ 2024-01-09,일본,일본
가공식품,(주)리커엔조이,마가리타,MARGARITA,과실주,SOUTH STATE FOOD &amp; BEVERAGE PTY LTD,2023-08-31,2023-05-26 ~ 2026-05-25,호주,호주
가공식품,비노파라다이스,사뮤엘 빌로 샤블리 프르미에 크뤼 몽테 드 토네르,SAMUEL BILLAUD CHABLIS PREMIER CRU MONTEE DE TONNERRE,과실주,SAMUEL BILLAUD,2023-08-31,2023-04-27 ~ ,프랑스,프랑스
가공식품,제이와인주식회사,221 스페셜 큐베,221 SPECIAL CUVEE,과실주,ALVI&#39;S DRIFT WINES INTERNATIONAL (PTY) LTD,2023-08-31,-,남아프리카 공화국,남아프리카 공화국
가공식품,티쉬 주식회사,살리니야스 또벨로스,SALINILLAS TOBELOS,과실주,"TOBELOS BODEGAS  Y VIÑEDOS, S.L.",2023-08-31,-,스페인,스페인
가공식품,티쉬 주식회사,로스 끼뇨네스 또벨로스,LOS QUINONES TOBELOS,과실주,"TOBELOS BODEGAS  Y VIÑEDOS, S.L.",2023-08-31,-,스페인,스페인
가공식품,티쉬 주식회사,실바노 가르시아 블루,SILVANO GARCIA BLUE,과실주,BODEGAS SILVANO GARCIA SL,2023-08-31,-,스페인,스페인
가공식품,티쉬 주식회사,실바노 가르시아 핑크,SILVANO GARCIA PINK,과실주,BODEGAS SILVANO GARCIA SL,2023-08-31,-,스페인,스페인
가공식품,(주)아영에프비씨,카멜로드 소비뇽 블랑 (13.5%) (04723),CARMEL ROAD SAUVIGNON BLANC,과실주,"JACKSON FAMILY WINES, INC",2023-08-30,-,미국,미국
가공식품,주식회사 신세계엘앤비,샤또 펠랑 세귀르,CHATEAU PHELAN SEGUR,과실주,SCEA CHATEAU PHELAN SEGUR,2023-08-30,-,프랑스,프랑스
가공식품,실반씨더블유씨코리아 유한회사,샤또 라 가펠리에르 (14.5%) (2015),CHATEAU LA GAFFELIERE,과실주,CHATEAU LA GAFFELIERE,2023-08-30,-,프랑스,프랑스
가공식품,나라셀라 주식회사,앙리 부르주아 상세르 르 엠디 드 부르주아 (14.5%),SANCERRE LE MD DE BOURGEOIS,과실주,SAS HENRI BOURGEOIS ,2023-08-30,2021-11-25 ~ ,프랑스,프랑스
가공식품,나라셀라 주식회사,앙리 부르주아 상세르 레바론 (13.5%),SANCERRE LES BARONNES,과실주,SAS HENRI BOURGEOIS ,2023-08-30,2023-06-06 ~ ,프랑스,프랑스
가공식품,매크로통상(주),애플카라멜쿠키 200g / 40574,COOKIES POMME CARAMEL,과자,BISCUITERIE LA MERE POULARD,2023-08-30,2023-05-23 ~ 2024-05-23,프랑스,프랑스
가공식품,(주)코스트코코리아,리츠 크래커 [#142354],RITZ CRACKERS,과자,"MONDELEZ MEXICO, S. DE R.L DE C.V.",2023-08-30, ~ 2023-11-27,멕시코,미국
가공식품,(주)금양인터내셔날,엘도라 그란 레세르바 카베르네 소비뇽,ELDORA GRAN RESERVA CABERNET SAUVIGNON,과실주,HENRIQUEZ HNOS. LTDA.,2023-08-30,-,칠레,칠레
가공식품,(주)베이크플러스,타르트 쉘 스위트 라운드 (TS4001),TART SHELL SWEET,과자,"CONTINENTAL PATISSERIE SHANGHAI CO., LTD.",2023-08-30,2023-06-01 ~ 2024-05-31,중국,중국
가공식품,(주)금양인터내셔날,엘도라 그란 레세르바 카르미네르,ELDORA GRAN RESERVA CARMENERE,과실주,HENRIQUEZ HNOS. LTDA.,2023-08-30,-,칠레,칠레
가공식품,(주)금양인터내셔날,카바나 레세르바 메를로,CAVANA RESERVA MERLOT,과실주,HENRIQUEZ HNOS. LTDA.,2023-08-30,-,칠레,칠레
가공식품,(주)금양인터내셔날,1865 마스터 블렌드,1865 MASTER BLEND,과실주,VINA SAN PEDRO,2023-08-30,-,칠레,칠레
가공식품,주식회사 레뱅,레 볼테 델 오르넬라이아 (L23048445),LE VOLTE DELL ORNELLAIA,과실주,ORNELLAIA E MASSETO SOCIETA AGRICOLA SRL,2023-08-30,-,이탈리아,이탈리아
가공식품,(주)코스트코코리아,리츠 크래커 [#142354],RITZ CRACKERS,과자,"MONDELEZ MEXICO, S. DE R.L DE C.V.",2023-08-30, ~ 2023-12-17,멕시코,미국
가공식품,(주)금양인터내셔날,알따이르,ALTAIR,과실주,VINA TARAPACA ,2023-08-30,-,칠레,칠레
가공식품,(주)오성물산코리아,와플쿠키,WAFFLE COOKIES,과자,RICHY FOOD NORTHERN JOINT STOCK COMPANY,2023-08-30, ~ 2024-08-13,베트남,베트남
가공식품,(주)오성물산코리아,매직 피넛버터크림 크래커,MAGIC CREAMS PEANUT BUTTER CREAM CRACKERS SANDWICH,과자,UNIVERSAL ROBINA CORPORATION,2023-08-30, ~ 2024-07-03,필리핀,필리핀
가공식품,(주)코스트코코리아,스낵 믹스 (#662354),BASSE SNACK MIX,과자,BASSE FRERES ALIMENTATION ORIENTALE (2013) INC,2023-08-30, ~ 2024-06-06,캐나다,캐나다
가공식품,슈퍼캡익스프레스트래이딩,피타 크래커,FITA CRACKERS,과자,MONDE M.Y. SAN CORPORATION,2023-08-30, ~ 2024-02-15,필리핀,필리핀
가공식품,(주)케이씨크린트래이딩,프레스버터딸기샌드,FROZEN PRESS BUTTER STRAWBERRY SAND,과자,"YUKIOH CO.,LTD.",2023-08-30,2023-07-03 ~ 2024-07-01,일본,일본
가공식품,(주)케이씨크린트래이딩,프레스버터샌드,FROZEN PRESS BUTTER SAND,과자,"YUKIOH CO.,LTD.",2023-08-30,2023-06-15 ~ 2024-06-13,일본,일본
가공식품,(주)케이씨크린트래이딩,프레스버터레몬샌드,FROZEN PRESS BUTTER LEMON SAND,과자,"FANCY FOODS CO., LTD.",2023-08-30,2023-05-18 ~ 2024-05-16,일본,일본
가공식품,(주)케이씨크린트래이딩,프레스 버터샌드 럼레이즌,FROZEN PRESS BUTTER SAND RUM RAISIN,과자,"FANCY FOODS CO., LTD.",2023-08-30,2023-04-19 ~ 2024-04-17,일본,일본
가공식품,(주) 비에스케이코퍼레이션,와플 콘 (860320),MINI WAFFLE CONE GODIVA SLEEVE,과자,HASEGAWA SEIKA CORPORATION IZUMI FACTORY,2023-08-30,2023-07-20 ~ 2024-03-16,일본,일본
가공식품,매크로통상(주),카메다 무겐에비,MUGEN EBI,과자,"KAMEDA SEIKA CO., LTD. SHIRONE FACTORY",2023-08-30,2023-07-13 ~ 2024-02-07,일본,일본
가공식품,(주)천하코퍼레이션,북해도 밀크 보로,HOKKAIDO MILK BOLO,과자,IKEDA CONFECTIONARY CO.LTD,2023-08-30,2023-07-28 ~ 2024-05-22,일본,일본
가공식품,(주)천하코퍼레이션,구운 새우 땅콩 과자,ROASTED SHRIMP BEANS,과자,IKEDA CONFECTIONARY CO.LTD,2023-08-30,2023-07-27 ~ 2024-04-21,일본,일본
가공식품,(주)천하코퍼레이션,구운 가리비 땅콩 과자,ROASTED SCALLOP BEANS,과자,IKEDA CONFECTIONARY CO.LTD,2023-08-30,2023-07-27 ~ 2024-04-21,일본,일본
가공식품,(주)천하코퍼레이션,훗카이도 우유 카린토,HOKKAIDO RICH MILK KARINTO,과자,IKEDA CONFECTIONARY CO.LTD,2023-08-30,2023-07-27 ~ 2024-05-21,일본,일본
가공식품,(주)천하코퍼레이션,하시모토 계란보로,HASHIMOTO EGG BOLO,과자,IKEDA CONFECTIONARY CO.LTD,2023-08-30,2023-07-28 ~ 2024-05-22,일본,일본
가공식품,(주)천하코퍼레이션,북해도 호박 보로,HOKKAIDO PUMPKIN BOLO,과자,IKEDA CONFECTIONARY CO.LTD,2023-08-30,2023-07-28 ~ 2024-05-22,일본,일본
가공식품,(주)천하코퍼레이션,북해도 시금치 보로,HOKKAIDO SPINACH BOLO,과자,IKEDA CONFECTIONARY CO.LTD,2023-08-30,2023-07-28 ~ 2024-05-22,일본,일본
가공식품,매크로통상(주),노리마키센베,NORIMAKI SENBEI,과자,"KAMEDA SEIKA CO., LTD. MAIN FACTORY",2023-08-30,2023-07-17 ~ 2024-01-12,일본,일본
가공식품,(주)티엠지홀딩스,쁘띠 프로마쥬,PETIT FROMAGE,과자,"KCC COMPANY,LIMITED",2023-08-30,2023-06-29 ~ 2023-10-26,일본,일본
가공식품,초이식품,후라이드 콘 스틱 쉬림 플레이버,FRIED CORN STICKS SHRIMP FLAVORED,과자,"VARIETY FOODS INTERNATIONAL CO.,LTD",2023-08-30,2023-06-02 ~ 2024-06-02,태국,태국
가공식품,(주)초코사이버,초코비,CRAYON SHINCHAN CHOCOBI,과자,TOHATO INC.KANTO FACTORY,2023-08-30,2023-07-11 ~ 2024-05-05,일본,일본
가공식품,(주)이마트,오트크런치쿠키,OAT CRUNCH COOKIE,과자,CONTINENTAL BAKERIES NORTH EUROPE AB,2023-08-30,2023-06-14 ~ 2024-06-13,스웨덴,스웨덴
가공식품,실반씨더블유씨코리아 유한회사,샤또 다비즈 블랑 드 블랑 (12%),CHATEAU D&#39;AVIZE BLANC DE BLANCS,과실주,LECLERC BRIANT,2023-08-30,-,프랑스,프랑스
가공식품,실반씨더블유씨코리아 유한회사,그란 뀌베 트로켄베어렌아우스레제 (10%) (2019),KRACHER GRANDE CUVEE TROCKENBEEREN AUSLESE NO.5,과실주,KRACHER FINE WINE GMBH,2023-08-30,-,오스트리아,오스트리아
가공식품,어크로스더리버트레이딩코리아 주식회사,프라이드 마운틴 빈야드 샤도네이,PRIDE MOUNTAIN VINEYARDS CHARDONNAY,과실주,PRIDE MOUNTAIN VINEYARDS,2023-08-30,2022-07-10 ~ ,미국,미국
가공식품,실반씨더블유씨코리아 유한회사,샤또 퀸투스 (14.5%),CHATEAU QUINTUS,과실주,QUINTUS S.A.S.,2023-08-30,-,프랑스,프랑스
가공식품,어크로스더리버트레이딩코리아 주식회사,프라이드 마운틴 빈야드 카버넷 쇼비뇽,PRIDE MOUNTAIN VINEYARDS CABERNET SAUVIGNON,과실주,PRIDE MOUNTAIN VINEYARDS,2023-08-30,2020-07-05 ~ ,미국,미국
가공식품,실반씨더블유씨코리아 유한회사,샤또 까농 라 가펠리에르 (13.5%),CHATEAU CANON LA GAFFELIERE,과실주,SC DES COMTES VON NEIPPERG,2023-08-30,-,프랑스,프랑스
가공식품,실반씨더블유씨코리아 유한회사,샤또 쇼뱅 (13.5%),CHATEAU CHAUVIN,과실주,SCEA CHATEAU CHAUVIN,2023-08-30,-,프랑스,프랑스
가공식품,실반씨더블유씨코리아 유한회사,샤또 보세주르 (14.5%),CHATEAU BEAUSEJOUR,과실주,SC BEAUSEJOUR EXPLOITATION,2023-08-30,-,프랑스,프랑스
가공식품,실반씨더블유씨코리아 유한회사,샤또 라 도미니끄 (14.5%),CHATEAU LA DOMINIQUE,과실주,VIGNOBLES CLEMENT FAYAT,2023-08-30,-,프랑스,프랑스
가공식품,실반씨더블유씨코리아 유한회사,샤또 보세주르 베꼬 (14%),CHATEAU BEAU SEJOUR BECOT,과실주,SCEA BEAU-SEJOUR BECOT,2023-08-30,-,프랑스,프랑스
가공식품,실반씨더블유씨코리아 유한회사,라 몽도트 (14%),LA MONDOTTE,과실주,SC DES COMTES VON NEIPPERG,2023-08-30,-,프랑스,프랑스
가공식품,실반씨더블유씨코리아 유한회사,리프 (14%),L&#39;IF,과실주,CHATEAU MONDOT SAS,2023-08-30,-,프랑스,프랑스
가공식품,실반씨더블유씨코리아 유한회사,샤펠 드 오존 (13.5%),CHAPELLE D&#39;AUSONE,과실주,CHATEAU AUSONE SCEA.,2023-08-30,-,프랑스,프랑스
가공식품,실반씨더블유씨코리아 유한회사,샤또 라 뚜 피작 (14.5%),CH.LA TOUR FIGEAC,과실주,S.C. CHATEAU LA TOUR FIGEAC,2023-08-30,-,프랑스,프랑스
가공식품,(주)영인코퍼레이션,오띠미니 리조 앤 메이스,DIVELLA OTTIMINI CON RISO E MAIS,과자,F.DIVELLA S.P.A,2023-08-30, ~ 2024-06-05,이탈리아,이탈리아
가공식품,(주)그레이프코리아,고루 오가닉 (14%),GORU ORGANIC,과실주,"EGO BODEGAS, S.L.U.",2023-08-30,-,스페인,스페인
가공식품,주식회사 신세계엘앤비,샤또 트로트 비에유,CHATEAU TROTTE VIEILLE,과실주,CHATEAU TROTTEVIEILLE,2023-08-30,-,프랑스,프랑스
가공식품,나라셀라 주식회사,아그녜스 파케 알리바바,ALIBOITBOIT,과실주,AGNES PAQUET,2023-08-30,2022-10-30 ~ ,프랑스,프랑스
가공식품,나라셀라 주식회사,아그녜스 파케 크레망 드 부르고뉴,AGNES PAQUET CREMANT DE BOURGOGNE,과실주,AGNES PAQUET,2023-08-30,2023-04-18 ~ ,프랑스,프랑스
가공식품,나라셀라 주식회사,샴페인 미셸 루타 리넘,CHAMPAGNE MICHEL RUTAT LIGNUM,과실주,CHAMPAGNE RUTAT PERE ET FILS,2023-08-30,2022-11-29 ~ ,프랑스,프랑스
가공식품,신동와인(주),샤또 디쌍,CH&#39; D&#39;ISSAN,과실주,SOCIETE CIVILE DU CHATEAU D&#39;ISSAN,2023-08-30,-,프랑스,프랑스
