product_category,category_count,food_type,importer,importer_count
소고기 ,62586,구분,(주)미코웰,73
소고기 ,62586,구분,(주)고기촌유통,72
소고기 ,62586,구분,(주) 에스피씨 지에프에스,70
소고기 ,62586,구분,(주)탑프라이머,70
소고기 ,62586,구분,(주)토토미트원,68
소고기 ,62586,구분,(주)서미트인터내셔날,67
소고기 ,62586,구분,주식회사 화남미트,64
소고기 ,62586,구분,주식회사 오감미트,63
소고기 ,62586,구분,(주)대산 에프앤아이,62
소고기 ,62586,구분,(주)서원유통,61
소고기 ,62586,구분,주은푸드,59
소고기 ,62586,구분,주식회사 미트시즌,58
소고기 ,62586,구분,주식회사 골드에프에스,58
소고기 ,62586,구분,(주)신라인터내셔날,58
소고기 ,62586,구분,(주)리버벨리,55
소고기 ,62586,구분,(주)태조에프에스,54
소고기 ,62586,구분,오가니아(주),52
소고기 ,62586,구분,(주)팬텀미트,52
소고기 ,62586,구분,이젠컴퍼니 주식회사,51
소고기 ,62586,구분,농업회사법인(주)성림축산,51
소고기 ,62586,구분,주식회사 케이아이통상,49
소고기 ,62586,구분,주식회사 바나바에프앤비,49
소고기 ,62586,구분,(주)이엠아이,49
소고기 ,62586,구분,(주)위코푸드,48
소고기 ,62586,구분,우일수산(주),47
소고기 ,62586,구분,(주)준성에프앤비,47
소고기 ,62586,구분,주식회사 우왕,47
소고기 ,62586,구분,청명미트,47
소고기 ,62586,구분,(주)샘트레이딩,46
소고기 ,62586,구분,주식회사 나인미라클,46
소고기 ,62586,구분,(주)신도미트,44
소고기 ,62586,구분,주식회사 대우에쓰씨,44
소고기 ,62586,구분,쿠팡 주식회사,42
소고기 ,62586,구분,코와이드밸리(주),41
소고기 ,62586,구분,주식회사 하이랜드이노베이션,40
소고기 ,62586,구분,(주)믹스비즈,40
소고기 ,62586,구분,(주)성창미트,40
소고기 ,62586,구분,다름미트(주),40
소고기 ,62586,구분,(주)에이케이실업,40
소고기 ,62586,구분,(주)레인보우미트,39
소고기 ,62586,구분,(주)성원아이엔티,39
소고기 ,62586,구분,(주)아이콘미트트레이딩,37
소고기 ,62586,구분,(주)이가푸드,37
소고기 ,62586,구분,주식회사 그린랩스,37
소고기 ,62586,구분,(주)미트올,36
소고기 ,62586,구분,(주)에스앤씨코리아,36
소고기 ,62586,구분,(주)제이에이치푸드시스템,36
소고기 ,62586,구분,주식회사 판인터내셔날,36
소고기 ,62586,구분,주식회사 엘제이 인터내셔널,35
소고기 ,62586,구분,(주)건국푸드,35
소고기 ,62586,구분,(주)기본,34
소고기 ,62586,구분,주식회사 올림픽무역,34
소고기 ,62586,구분,(주)이랜드 팜앤푸드,33
소고기 ,62586,구분,(주)터스크,33
소고기 ,62586,구분,주식회사 트릿지,33
소고기 ,62586,구분,주주코리아,33
소고기 ,62586,구분,씨제이제일제당(주),33
소고기 ,62586,구분,(주)미래비젼통상,33
소고기 ,62586,구분,(주)푸드앤리빙,32
소고기 ,62586,구분,(주)아라유통,31
소고기 ,62586,구분,농업회사법인 천명미트통상 주식회사,31
소고기 ,62586,구분,(주)예림축산,31
소고기 ,62586,구분,(주)코로즈,31
소고기 ,62586,구분,(주)로데오미트,31
소고기 ,62586,구분,농업회사법인 현준 주식회사,31
소고기 ,62586,구분,(주)효성마케팅,30
소고기 ,62586,구분,(주)성민글로벌,29
소고기 ,62586,구분,(주)고믈리에,28
소고기 ,62586,구분,가나축산유통(주),27
소고기 ,62586,구분,(주)참비앤피,27
소고기 ,62586,구분,코와이드팜(주),27
소고기 ,62586,구분,주식회사 엠엘피 ,27
소고기 ,62586,구분,세미온(주),27
소고기 ,62586,구분,(주)바모스트레이딩,27
소고기 ,62586,구분,(주)아이린인피니티,26
소고기 ,62586,구분,(주)미리내인터내셔날,25
소고기 ,62586,구분,주식회사 수미트트레이딩,24
소고기 ,62586,구분,(주)신자중,24
소고기 ,62586,구분,(주)엘디컴퍼니,24
소고기 ,62586,구분,오스퀸 미트(AUS-QUEEN MEATS),24
소고기 ,62586,구분,(주)삼양사,23
소고기 ,62586,구분,에스엔에프 주식회사,22
소고기 ,62586,구분,(주)이랜드킴스클럽,22
소고기 ,62586,구분,에스엔푸드 주식회사,22
소고기 ,62586,구분,(주)세중,22
소고기 ,62586,구분,(주)퍼시픽글로벌푸드,22
소고기 ,62586,구분,(주)성광에프앤비,21
소고기 ,62586,구분,주식회사 에이티미트,21
소고기 ,62586,구분,성보식품,21
소고기 ,62586,구분,(주)제일축산유통,21
소고기 ,62586,구분,주식회사 디지털미트,21
소고기 ,62586,구분,(주)렉시안,20
소고기 ,62586,구분,주식회사 오스퀸미트,20
소고기 ,62586,구분,(주)에반글로벌,20
소고기 ,62586,구분,주식회사 미트허브,20
소고기 ,62586,구분,신위푸드주식회사,20
소고기 ,62586,구분,(주)미트시티,19
소고기 ,62586,구분,주식회사 대원에프에스,19
소고기 ,62586,구분,일오삼미트,19
소고기 ,62586,구분,제이엔무역,18
소고기 ,62586,구분,(주)위더스아이앤씨,18
소고기 ,62586,구분,(주)윈디푸드,18
소고기 ,62586,구분,이유푸드(주),18
소고기 ,62586,구분,농업회사법인이촌티엠 주식회사,18
소고기 ,62586,구분,주식회사 명경에프에스,18
소고기 ,62586,구분,제스코,17
소고기 ,62586,구분,(주)필푸드,17
소고기 ,62586,구분,(주)제이알미트,17
소고기 ,62586,구분,(주)미전푸드텍,17
소고기 ,62586,구분,(주)판코상사,16
소고기 ,62586,구분,농업회사법인 주식회사 대탄,16
소고기 ,62586,구분,(주)고메더베스트 인터내셔널,16
소고기 ,62586,구분,(주)오뗄,15
소고기 ,62586,구분,(주)채선당 식품제조육가공사업본부,15
소고기 ,62586,구분,(주)피엔디서비스,15
소고기 ,62586,구분,(주)미래푸드통상,15
소고기 ,62586,구분,두거리푸드,15
소고기 ,62586,구분,(주)에스피씨 지에프에스,15
소고기 ,62586,구분,주니푸드 주식회사,15
소고기 ,62586,구분,주식회사 성도,15
소고기 ,62586,구분,(주)한아름그린푸드,14
소고기 ,62586,구분,주식회사 가치,14
소고기 ,62586,구분,(주)두레미트,14
소고기 ,62586,구분,대우통상,14
소고기 ,62586,구분,주식회사 에이치와이무역,14
소고기 ,62586,구분,주식회사 마켓오리진,14
소고기 ,62586,구분,(주)미트플랜,14
소고기 ,62586,구분,주식회사 케이팩토리,14
소고기 ,62586,구분,(주)우리에프에스,14
소고기 ,62586,구분,(주)대명소노시즌,13
소고기 ,62586,구분,주식회사 프레시뱅크,13
소고기 ,62586,구분,건보유통,13
소고기 ,62586,구분,주식회사 마켓메이커,12
소고기 ,62586,구분,(주)더맛있는하루,12
소고기 ,62586,구분,주식회사 레드인블랙,12
소고기 ,62586,구분,"주식회사 레드밋마켓(Redmeat Market Co.,Ltd)",12
소고기 ,62586,구분,(주)시그마통상,12
소고기 ,62586,구분,주식회사 유정트레이딩,11
소고기 ,62586,구분,(주)굿모닝푸드,11
소고기 ,62586,구분,(주)청호,11
소고기 ,62586,구분,주식회사 피엠플레이스,11
소고기 ,62586,구분,(주)에이티피글로벌,11
소고기 ,62586,구분,(주)신양 포승지점,11
소고기 ,62586,구분,주식회사 씨드에프아이씨,10
소고기 ,62586,구분,주식회사피엠코퍼레이션,10
소고기 ,62586,구분,(주)선진햄,10
소고기 ,62586,구분,(주)행복을 굽는 사람들,10
소고기 ,62586,구분,(주)단군에프에스,10
소고기 ,62586,구분,주식회사 제이디푸드,10
소고기 ,62586,구분,(주)교우푸드,10
소고기 ,62586,구분,주식회사 블루스톤익스체인지,10
소고기 ,62586,구분,(주)수성에프엠비,10
소고기 ,62586,구분,(주)차이푸드,10
소고기 ,62586,구분,(주)미트뱅크코리아,10
소고기 ,62586,구분,주식회사 헤이그린스,10
소고기 ,62586,구분,중앙이호상사(주),10
소고기 ,62586,구분,주식회사 비엠티컴퍼니,10
소고기 ,62586,구분,주식회사 비티비엘,10
소고기 ,62586,구분,(주)선유푸드,10
소고기 ,62586,구분,(주)티오에프,10
소고기 ,62586,구분,(주)디에프에스,10
소고기 ,62586,구분,(주)우리와푸드,9
소고기 ,62586,구분,(주)그린힐,9
소고기 ,62586,구분,(주)지앤지홈푸드,9
소고기 ,62586,구분,(주)이룸미트앤푸드,9
소고기 ,62586,구분,주식회사 미트이노베이션,9
소고기 ,62586,구분,(주)이레푸드서비스,9
소고기 ,62586,구분,주식회사 에스아이푸드,9
소고기 ,62586,구분,주식회사참트레이딩,8
소고기 ,62586,구분,주식회사 비오비코리아,8
소고기 ,62586,구분,영등포축산유통주식회사,8
소고기 ,62586,구분,(주)마켓크레온,8
소고기 ,62586,구분,(주)거상푸드,8
소고기 ,62586,구분,(주)강호무역미트,7
소고기 ,62586,구분,(주)뉴젠글로벌,7
소고기 ,62586,구분,주식회사 우노푸드 농업회사법인,7
소고기 ,62586,구분,(주)굿푸드 시스템,7
소고기 ,62586,구분,주식회사 영남,7
소고기 ,62586,구분,농업회사법인 주식회사 청정,7
소고기 ,62586,구분,(주)동신푸드,7
소고기 ,62586,구분,주식회사 미트매니아,7
소고기 ,62586,구분,주식회사 프리윌트레이딩,6
소고기 ,62586,구분,미트위즈,6
소고기 ,62586,구분,주식회사 굿스트레이딩,6
소고기 ,62586,구분,주식회사 어니스트초이스,6
소고기 ,62586,구분,(주)펜타스원,6
소고기 ,62586,구분,(주)태원트레이드,6
소고기 ,62586,구분,(주)순미트,6
소고기 ,62586,구분,(주)세한물산,6
소고기 ,62586,구분,(주)다농,6
소고기 ,62586,구분,(주)제이에프씨,6
소고기 ,62586,구분,(주)러셀코리아,6
소고기 ,62586,구분,(주)동북푸드,6
소고기 ,62586,구분,(주)엔아이컴퍼니,6
소고기 ,62586,구분,(주)세원푸드시스템,6
소고기 ,62586,구분,에스제이아이앤컴퍼니 주식회사,6
소고기 ,62586,구분,마틴브라워코리아천안지점,5
소고기 ,62586,구분,(주)어썸푸드,5
소고기 ,62586,구분,(주)로드비앤피,5
소고기 ,62586,구분,OK유통,5
소고기 ,62586,구분,(주)현대그린푸드 스마트푸드센터,5
소고기 ,62586,구분,(주)푸드인,5
소고기 ,62586,구분,쉐프파트너 주식회사,5
소고기 ,62586,구분,우일산업(주),5
소고기 ,62586,구분,수지에프앤씨 주식회사,5
소고기 ,62586,구분,크리스탈팜스(주),5
소고기 ,62586,구분,(주)시에이치물류,5
소고기 ,62586,구분,롯데쇼핑(주)롯데마트사업본부,5
소고기 ,62586,구분,(주)도니오니,4
소고기 ,62586,구분,주식회사 삼성굿미트,4
소고기 ,62586,구분,(주)에이지엠코퍼레이션,4
소고기 ,62586,구분,(주)양지트레이딩,4
소고기 ,62586,구분,(주)진우식품,4
소고기 ,62586,구분,삼우통상,4
소고기 ,62586,구분,(주)화경,4
소고기 ,62586,구분,(주)새한푸드서비스,4
소고기 ,62586,구분,주식회사 미트프라이스,4
소고기 ,62586,구분,(주)미트박스글로벌,3
소고기 ,62586,구분,주식회사 태신,3
소고기 ,62586,구분,(주)에스알에프 코리아,3
소고기 ,62586,구분,새한유통,3
소고기 ,62586,구분,농업회사법인 주식회사 더드림,3
소고기 ,62586,구분,농업회사법인(주)에스엘엠,3
소고기 ,62586,구분,"주식회사 비케이알(BKR Co.,LTD)",3
소고기 ,62586,구분,태양컴퍼니,3
소고기 ,62586,구분,(주)미트케이,3
소고기 ,62586,구분,농업회사법인주식회사아레스컴퍼니,3
소고기 ,62586,구분,주식회사 제이엘인터내셔널,3
소고기 ,62586,구분,(주)태승유통,3
소고기 ,62586,구분,주식회사 미트팩토리,3
소고기 ,62586,구분,크레팜(주),3
소고기 ,62586,구분,(주)토키오인터네셔널,3
소고기 ,62586,구분,(주)세교월드브릿지,3
소고기 ,62586,구분,하나물산 주식회사,3
소고기 ,62586,구분,(주)삼성미트통상,3
소고기 ,62586,구분,(주)엘트레이드,3
소고기 ,62586,구분,(주)다온푸드서비스,3
소고기 ,62586,구분,(주)신성에프에스,3
소고기 ,62586,구분,(주)신선엘앤비,3
소고기 ,62586,구분,주식회사 레이푸드트레이딩,3
소고기 ,62586,구분,주)엘비젼,3
소고기 ,62586,구분,(주)미래웰푸드,2
소고기 ,62586,구분,주식회사 미트코리아,2
소고기 ,62586,구분,(주)일조미트,2
소고기 ,62586,구분,(주)기윤푸드,2
소고기 ,62586,구분,(주)수성엔에스,2
소고기 ,62586,구분,(주)에버프레쉬,2
소고기 ,62586,구분,주식회사 영미트,2
소고기 ,62586,구분,주식회사 유진무역,2
소고기 ,62586,구분,은호미트,2
소고기 ,62586,구분,(주)뷰티코스,2
소고기 ,62586,구분,(주)제트원미트,2
소고기 ,62586,구분,주식회사 우솔무역,2
소고기 ,62586,구분,신송산업(주),2
소고기 ,62586,구분,주식회사 초이스엠코리아,2
소고기 ,62586,구분,시메트릭 주식회사,2
소고기 ,62586,구분,(주)와이더블유엠,2
소고기 ,62586,구분,(주)태성트레이딩,2
소고기 ,62586,구분,이즈미트,2
소고기 ,62586,구분,(주)다인컴퍼니,2
소고기 ,62586,구분,상미식품주식회사,2
소고기 ,62586,구분,(주)태림에프웰,2
소고기 ,62586,구분,(주)오라푸드,2
소고기 ,62586,구분,주식회사 지비에스,2
소고기 ,62586,구분,(주)파리크라상,2
소고기 ,62586,구분,(주)강가의 나무,2
소고기 ,62586,구분,주식회사 상평엘앤티글로벌,2
소고기 ,62586,구분,(주)연우유통,2
소고기 ,62586,구분,비제이 트레이딩,2
소고기 ,62586,구분,주식회사 고트팜,2
소고기 ,62586,구분,주식회사 동규,2
소고기 ,62586,구분,(주)예스엠,2
소고기 ,62586,구분,수입업체,1
소고기 ,62586,구분,부광미트,1
소고기 ,62586,구분,주식회사 우찬푸드,1
소고기 ,62586,구분,주식회사 카루아,1
소고기 ,62586,구분,(주)현진미트,1
소고기 ,62586,구분,동양섬유(주)부산지점,1
소고기 ,62586,구분,(주)미소담은,1
소고기 ,62586,구분,(주)한국푸드서비스,1
소고기 ,62586,구분,(주)비비에스인베스트먼트,1
소고기 ,62586,구분,유한회사 포폭스코리아,1
소고기 ,62586,구분,주식회사 에이스푸드림,1
소고기 ,62586,구분,와이엠통상 주식회사,1
소고기 ,62586,구분,(주)한울네트웍스,1
소고기 ,62586,구분,(주)우일코퍼레이션,1
소고기 ,62586,구분,(주)스위트미트,1
소고기 ,62586,구분,(주)중앙통상에프에스,1
소고기 ,62586,구분,(주)엘피,1
소고기 ,62586,구분,진해물산,1
소고기 ,62586,구분,(주)피엔비글로벌,1
소고기 ,62586,구분,(주)육그램,1
소고기 ,62586,구분,(주)케이알푸드,1
소고기 ,62586,구분,제이엘시그니처푸드,1
소고기 ,62586,구분,(주)몬스터에프앤에스,1
소고기 ,62586,구분,오스코트레이딩(주),1
소고기 ,62586,구분,주식회사 부민축산,1
소고기 ,62586,구분,(주)오르다상사,1
소고기 ,62586,구분,주식회사 리더스푸드,1
소고기 ,62586,구분,주식회사 팬텀트레이딩,1
소고기 ,62586,구분,(주)아랑미트,1
소고기 ,62586,구분,주식회사 하림 제2공장,1
소고기 ,62586,구분,(주)용범상사,1
소고기 ,62586,구분,도도 미트 주식회사,1
소고기 ,62586,구분,대한제당(주)서울사무소,1
소고기 ,62586,구분,주식회사 팍스코코퍼레이션,1
소고기 ,62586,구분,(주)지노미트,1
소고기 ,62586,구분,(주)소문,1
소고기 ,62586,구분,농업회사법인 리베로인터내셔날(주),1
소고기 ,62586,구분,농업회사법인 주식회사 피엠디,1
소고기 ,62586,구분,(주)엠티엠코리아,1
소고기 ,62586,구분,티디트레이딩,1
소고기 ,62586,구분,진수비프앤포크(주),1
소고기 ,62586,구분,제이에스코퍼레이션,1
소고기 ,62586,구분,정원코퍼레이션,1
소고기 ,62586,구분,유진통상,1
소고기 ,62586,구분,효성티앤씨(주)무역,1
소고기 ,62586,구분,(주)초램에프앤비,1
돼지고기 ,48999,구분,씨제이프레시웨이(주),4352
돼지고기 ,48999,구분,(주)하이랜드푸드,4195
돼지고기 ,48999,구분,주식회사 성우무역,1519
돼지고기 ,48999,구분,(주)미트앤미트,1512
돼지고기 ,48999,구분,(주)태원트레이드,1363
돼지고기 ,48999,구분,주식회사 동원홈푸드,1223
돼지고기 ,48999,구분,농심태경(주),880
돼지고기 ,48999,구분,에쓰푸드(주),851
돼지고기 ,48999,구분,(주)동원에프앤비,805
돼지고기 ,48999,구분,주식회사 교율통상,737
돼지고기 ,48999,구분,주식회사 수안푸드,706
돼지고기 ,48999,구분,(주)미스터해우,658
돼지고기 ,48999,구분,(주)제니스유통,622
돼지고기 ,48999,구분,주식회사 케이미트,586
돼지고기 ,48999,구분,(주)부경미트,565
돼지고기 ,48999,구분,(주)정성과친절,545
돼지고기 ,48999,구분,(주)화승네트웍스 서울사무소,529
돼지고기 ,48999,구분,주식회사 선우프레시,478
돼지고기 ,48999,구분,(주)판코상사,467
돼지고기 ,48999,구분,롯데제과(주),411
돼지고기 ,48999,구분,(주)효성마케팅,408
돼지고기 ,48999,구분,(주)신진미트,402
돼지고기 ,48999,구분,현대코퍼레이션홀딩스(주) 경기지사,397
돼지고기 ,48999,구분,(주)신성오르카스,386
돼지고기 ,48999,구분,(주)남상푸드,385
돼지고기 ,48999,구분,"대상네트웍스 주식회사(DAESANG Networks Co., Ltd.)",372
돼지고기 ,48999,구분,(주)삼일무역,367
돼지고기 ,48999,구분,(주)와이비푸드,354
돼지고기 ,48999,구분,주식회사 부천유통,334
돼지고기 ,48999,구분,주식회사 케이원통상,322
돼지고기 ,48999,구분,(주)청송축산유통,318
돼지고기 ,48999,구분,(주)미코웰,318
돼지고기 ,48999,구분,(주)견우푸드,315
돼지고기 ,48999,구분,국제식품(주),312
돼지고기 ,48999,구분,삼성웰스토리 주식회사,305
돼지고기 ,48999,구분,(주)금미트,300
돼지고기 ,48999,구분,우진미트유한회사,298
돼지고기 ,48999,구분,(주)신세계푸드,296
돼지고기 ,48999,구분,(주)미트올,295
돼지고기 ,48999,구분,(주)레인보우미트,289
돼지고기 ,48999,구분,(주)공식엠케이유통,285
돼지고기 ,48999,구분,(주)쎄븐,283
돼지고기 ,48999,구분,(주)크린랲,276
돼지고기 ,48999,구분,(주)유어초이스,265
돼지고기 ,48999,구분,(주)미트패밀리,260
돼지고기 ,48999,구분,(주)케이지푸드,253
돼지고기 ,48999,구분,주식회사 가온에프엔비,241
돼지고기 ,48999,구분,(주)현대그린푸드 영남센터,241
돼지고기 ,48999,구분,(주)이마트,233
돼지고기 ,48999,구분,(주)엘에이치푸드,222
돼지고기 ,48999,구분,(주)줌미트 트레이딩,219
돼지고기 ,48999,구분,(주)아이푸드트레이딩,217
돼지고기 ,48999,구분,(주)비에이치앤컴퍼니,211
돼지고기 ,48999,구분,(주)와이케이무역,191
돼지고기 ,48999,구분,(주)삼성원미트,184
돼지고기 ,48999,구분,(주)이레미트 코리아,183
돼지고기 ,48999,구분,(주)항진축산제2공장,182
돼지고기 ,48999,구분,(주)아워홈,175
돼지고기 ,48999,구분,농업회사법인 미트앤라이프주식회사,175
돼지고기 ,48999,구분,(주)맥스푸드,168
돼지고기 ,48999,구분,(주)수성엔에스 서울지점,160
돼지고기 ,48999,구분,(주)소문,160
돼지고기 ,48999,구분,주식회사 수미트트레이딩,155
돼지고기 ,48999,구분,한길유통주식회사,151
돼지고기 ,48999,구분,부광미트,148
돼지고기 ,48999,구분,(주)삼양사,147
돼지고기 ,48999,구분,주식회사 대우에쓰씨,144
돼지고기 ,48999,구분,(주)근영,144
돼지고기 ,48999,구분,노블푸드 주식회사,141
돼지고기 ,48999,구분,(주)신라인터내셔날,141
돼지고기 ,48999,구분,(주)엠에스에프,141
돼지고기 ,48999,구분,(주)우리와푸드,140
돼지고기 ,48999,구분,(주)신성에프에스,140
돼지고기 ,48999,구분,주식회사 제이비푸드,139
돼지고기 ,48999,구분,정원프로비전스(주),137
돼지고기 ,48999,구분,에이치엘홀딩스 주식회사,137
돼지고기 ,48999,구분,(주)미트뱅크,135
돼지고기 ,48999,구분,롯데웰푸드(주),132
돼지고기 ,48999,구분,(주)디와이씨,131
돼지고기 ,48999,구분,(주)시그마통상,130
돼지고기 ,48999,구분,(주)대흥식품,129
돼지고기 ,48999,구분,주식회사 미트이노베이션,127
돼지고기 ,48999,구분,(주)에스엠씨인터내셔날,126
돼지고기 ,48999,구분,신라에스지(주),119
돼지고기 ,48999,구분,주식회사 나인미라클,115
돼지고기 ,48999,구분,(주)미트하임,114
돼지고기 ,48999,구분,(주)호림인터내셔날,112
돼지고기 ,48999,구분,(주)고기촌유통,112
돼지고기 ,48999,구분,(주)신성아이엔티,112
돼지고기 ,48999,구분,(주)오뗄 포천용정지점,112
돼지고기 ,48999,구분,(주)푸드본,110
돼지고기 ,48999,구분,(주)코스모미트트레이딩,109
돼지고기 ,48999,구분,(주)리앤에스푸드,107
돼지고기 ,48999,구분,주식회사 태진트레이드,106
돼지고기 ,48999,구분,(주)나진코퍼레이션,106
돼지고기 ,48999,구분,(주)윈디푸드,99
돼지고기 ,48999,구분,영등포축산유통주식회사,99
돼지고기 ,48999,구분,(주)모드인터내셔날,99
돼지고기 ,48999,구분,(주) 더베스트미트,97
